발생일시,월별,시간대별,관할해경서,발생해역,위도,경도,기상상태,발생원인,발생유형,사고선박수,발생인원,구조,부상,사망,실종,선 종,톤수
2020-05-13 16:48,05,16,창원,협수로,35 | 3 | 22,128 | 39 | 32,양호,화기취급부주의,화재,1,5,5,0,0,0,예부선,121
2020-05-13 16:04,05,16,목포,항계 내,34 | 47 | 26,126 | 21 | 42,양호,정비불량,기관손상,1,2,2,0,0,0,어선,3.9
2020-05-13 13:58,05,13,인천,영해,37 | 13 | 18,126 | 25 | 14,양호,연료고갈,운항저해,1,4,4,0,0,0,모터보트,0.3
2020-05-13 11:30,05,11,울진,영해,36 | 33 | 7,129 | 39 | 56,양호,운항부주의,부유물감김,1,13,13,0,0,0,어선,32
2020-05-13 10:31,05,10,서귀포,영해,33 | 20 | 17,126 | 58 | 5,양호,정비불량,침수,1,6,6,0,0,0,어선,9.77
2020-05-13 09:58,05,09,동해,영해-EEZ,37 | 45 | 0,130 | 16 | 60,양호,정비불량,기관손상,1,7,7,0,0,0,어선,77
2020-05-13 09:38,05,09,서귀포,영해,33 | 15 | 34,126 | 42 | 28,양호,정비불량,운항저해,1,2,2,0,0,0,어선,0.75
2020-05-13 08:44,05,08,완도,항계 내,34 | 14 | 42,126 | 43 | 56,양호,화기취급부주의,화재,1,6,6,0,0,0,예부선,324
2020-05-13 07:45,05,07,통영,협수로,34 | 44 | 26,128 | 31 | 9,양호,안전부주의,작업 중 인명사상,1,1,1,1,0,0,어선,4.03
2020-05-12 20:09,05,20,제주,항계 내,33 | 31 | 50,126 | 33 | 6,양호,운항부주의,접촉,1,27,27,0,0,0,화물선,6749
2020-05-12 17:46,05,17,부산,영해,35 | 5 | 30,129 | 6 | 43,양호,운항부주의,부유물감김,1,3,3,0,0,0,어선,4.99
2020-05-12 11:43,05,11,제주,영해,33 | 32 | 8,126 | 30 | 41,양호,운항부주의,부유물감김,1,2,2,0,0,0,어선,4.16
2020-05-12 07:25,05,07,통영,영해,34 | 34 | 11,128 | 11 | 38,양호,정비불량,운항저해,1,1,1,0,0,0,어선,5.48
2020-05-12 00:05,05,00,부산,항계 내,35 | 3 | 13,129 | 5 | 33,양호,운항부주의,좌초/좌주,1,9,9,0,0,0,어선,59
2020-05-11 18:33,05,18,서귀포,영해,33 | 13 | 28,126 | 39 | 7,양호,정비불량,기관손상,1,9,9,0,0,0,낚시어선,3.15
2020-05-11 14:20,05,14,울산,영해,35 | 18 | 15,129 | 25 | 41,양호,정비불량,기관손상,1,16,16,0,0,0,화물선,9520
2020-05-11 12:27,05,12,통영,협수로,34 | 46 | 36,128 | 23 | 6,양호,운항부주의,부유물감김,1,4,4,0,0,0,모터보트,4.72
2020-05-11 10:29,05,10,제주,영해,33 | 37 | 0,126 | 25 | 60,저시정,운항부주의,부유물감김,1,2,2,0,0,0,어선,3
2020-05-11 09:56,05,09,태안,영해,36 | 51 | 42,126 | 11 | 3,양호,기타 ,작업 중 인명사상,1,1,0,0,1,0,어선,0.77
2020-05-11 08:18,05,08,평택,항계 내,36 | 58 | 9,126 | 46 | 54,양호,기상악화,침수,1,0,0,0,0,0,어선,1.97
2020-05-11 03:22,05,03,동해,영해,37 | 24 | 0,129 | 19 | 0,양호,관리소홀,표류,1,1,1,0,0,0,예부선,758
2020-05-10 23:18,05,23,통영,협수로,34 | 47 | 30,128 | 21 | 48,양호,정비불량,기관손상,1,4,4,0,0,0,모터보트,3.03
2020-05-10 13:53,05,13,군산,영해,35 | 44 | 35,126 | 15 | 19,황천5급,운항부주의,부유물감김,1,4,4,0,0,0,어선,7.93
2020-05-10 13:29,05,13,통영,영해-EEZ,34 | 6 | 23,128 | 39 | 48,양호,운항부주의,부유물감김,1,8,8,0,0,0,어선,40
2020-05-10 11:47,05,11,평택,영해,37 | 8 | 48,126 | 31 | 32,양호,정비불량,추진기손상,1,1,1,0,0,0,고무보트,0.4
2020-05-10 10:45,05,10,부산,항계 내,35 | 4 | 38,129 | 12 | 31,양호,정비불량,추진기손상,1,3,3,0,0,0,어선,7.31
2020-05-09 18:55,05,18,동해,영해,37 | 46 | 27,128 | 57 | 3,풍랑주의보,기상악화,방향상실,1,2,2,0,0,0,고무보트,0.2
2020-05-09 13:08,05,13,평택,항계 내,37 | 10 | 45,126 | 37 | 18,양호,운항부주의,부유물감김,1,0,0,0,0,0,예부선,51
2020-05-09 08:31,05,08,보령,영해,36 | 25 | 32,126 | 28 | 50,양호,관리소홀,표류,1,0,0,0,0,0,기타,1
2020-05-09 06:19,05,06,제주,항계 내,33 | 25 | 21,126 | 15 | 42,풍랑주의보,기상악화,침수,1,0,0,0,0,0,모터보트,2.29
2020-05-09 03:41,05,03,보령,항계 내,36 | 13 | 34,126 | 4 | 46,풍랑주의보,기타 ,침수,1,1,1,1,0,0,예부선,920
2020-05-08 21:16,05,21,군산,항계 내,35 | 55 | 58,126 | 31 | 39,양호,운항부주의,좌초/좌주,1,13,13,0,0,0,어선,82
2020-05-08 21:16,05,21,군산,항계 내,35 | 55 | 58,126 | 31 | 39,양호,운항부주의,좌초/좌주,1,7,7,0,0,0,어선,24
2020-05-08 16:49,05,16,통영,협수로,34 | 50 | 8,128 | 0 | 25,양호,운항부주의,부유물감김,1,1,1,0,0,0,어선,0.89
2020-05-07 14:18,05,14,인천,영해,37 | 10 | 50,125 | 32 | 39,양호,안전부주의,작업 중 인명사상,1,1,1,1,0,0,어선,9.77
2020-05-07 13:22,05,13,군산,항계 내,35 | 51 | 49,126 | 23 | 33,양호,배터리 방전,운항저해,1,1,1,0,0,0,모터보트,0.48
2020-05-06 23:43,05,23,완도,항계 내,34 | 15 | 55,126 | 41 | 37,풍랑주의보,운항부주의,부유물감김,1,1,1,0,0,0,예부선,87
2020-05-06 17:38,05,17,서귀포,항계 내,33 | 28 | 9,126 | 55 | 31,양호,관리소홀,침수,1,0,0,0,0,0,낚시어선,3
2020-05-06 16:06,05,16,군산,영해,35 | 59 | 37,126 | 26 | 14,양호,연료고갈,운항저해,1,4,4,0,0,0,모터보트,0.7
2020-05-06 13:02,05,13,통영,협수로,34 | 47 | 21,128 | 42 | 0,양호,정비불량,화재,1,9,9,0,0,0,낚시어선,5.87
2020-05-06 12:48,05,12,통영,협수로,34 | 51 | 25,128 | 28 | 9,양호,운항부주의,좌초/좌주,1,1,1,0,0,0,어선,4.13
2020-05-06 09:17,05,09,평택,항계 내,37 | 1 | 10,126 | 21 | 2,양호,기타 ,해양오염,1,0,0,0,0,0,유조선,30221
2020-05-06 05:56,05,05,평택,영해,37 | 3 | 28,126 | 42 | 15,양호,정비불량,추진기손상,1,2,2,0,0,0,어선,1.37
2020-05-06 05:09,05,05,포항,영해,36 | 4 | 53,129 | 32 | 8,양호,운항부주의,부유물감김,1,1,1,0,0,0,어선,4.26
2020-05-06 04:54,05,04,목포,항계 내,34 | 48 | 32,126 | 21 | 38,양호,운항부주의,접촉,1,5,5,0,0,0,어선,2.5
2020-05-06 00:35,05,00,완도,항계 내,34 | 1 | 9,126 | 53 | 21,양호,운항부주의,부유물감김,1,15,15,0,0,0,낚시어선,9.77
2020-05-05 19:56,05,19,포항,영해-EEZ,36 | 31 | 59,130 | 7 | 60,양호,운항부주의,부유물감김,1,13,13,0,0,0,어선,29
2020-05-05 14:50,05,14,제주,항계 내,33 | 30 | 14,126 | 27 | 12,양호,운항부주의,부유물감김,1,2,2,0,0,0,모터보트,2.26
2020-05-05 14:21,05,14,포항,영해,36 | 3 | 44,129 | 24 | 40,양호,정비불량,기관손상,1,1,1,0,0,0,어선,4.59
2020-05-05 14:02,05,14,완도,항계 내,34 | 16 | 17,127 | 10 | 53,양호,운항부주의,부유물감김,1,5,5,0,0,0,유조선,143
2020-05-05 13:09,05,13,목포,영해,34 | 52 | 26,126 | 23 | 16,양호,정비불량,키손상,1,3,3,0,0,0,모터보트,0.72
2020-05-05 12:10,05,12,서귀포,영해,33 | 15 | 25,126 | 41 | 7,양호,정비불량,기관손상,1,2,2,0,0,0,어선,3.47
2020-05-05 12:00,05,12,울산,영해,35 | 17 | 4,129 | 23 | 20,양호,정비불량,키손상,1,2,2,0,0,0,어선,4.99
2020-05-05 11:36,05,11,군산,영해,35 | 50 | 53,126 | 23 | 30,양호,정비불량,기관손상,1,2,2,0,0,0,모터보트,0.4
2020-05-05 10:32,05,10,통영,협수로,34 | 52 | 37,128 | 5 | 48,양호,정비불량,화재,1,1,1,0,0,0,어선,9.77
2020-05-05 10:17,05,10,목포,협수로,35 | 3 | 25,126 | 10 | 14,양호,운항부주의,충돌,1,7,7,0,0,0,어선,17
2020-05-05 10:17,05,10,목포,협수로,35 | 3 | 25,126 | 10 | 14,양호,운항부주의,충돌,1,1,0,0,1,0,어선,1.12
2020-05-05 09:23,05,09,동해,항계 내,37 | 50 | 7,128 | 52 | 44,황천6급,정비불량,추진기손상,1,1,1,0,0,0,모터보트,0.1
2020-05-05 08:50,05,08,완도,항계 내,34 | 26 | 43,126 | 57 | 30,양호,정비불량,기관손상,1,1,1,0,0,0,어선,1.95
2020-05-05 08:23,05,08,완도,항계 내,34 | 5 | 45,126 | 55 | 27,저시정,정비불량,기관손상,1,4,4,0,0,0,어선,7.93
2020-05-05 04:55,05,04,완도,항계 내,34 | 20 | 46,126 | 44 | 52,양호,운항부주의,기타,1,4,4,0,0,0,낚시어선,2.6
2020-05-05 03:02,05,03,부산,영해,35 | 0 | 30,128 | 57 | 59,양호,정비불량,기관손상,1,2,2,0,0,0,예부선,60
2020-05-05 02:35,05,02,창원,협수로,34 | 48 | 7,128 | 46 | 28,양호,정비불량,키손상,1,3,3,0,0,0,예부선,91
2020-05-05 01:40,05,01,여수,영해,34 | 40 | 13,127 | 42 | 48,양호,운항부주의,좌초/좌주,1,2,2,0,0,0,어선,4.99
2020-05-04 22:11,05,22,포항,영해,35 | 58 | 0,129 | 34 | 0,양호,정비불량,기관손상,1,2,2,0,0,0,어선,7.93
2020-05-04 18:22,05,18,완도,항계 내,34 | 14 | 54,126 | 42 | 33,양호,연료고갈,운항저해,1,8,8,0,0,0,낚시어선,9.77
2020-05-04 18:04,05,18,태안,영해,36 | 51 | 12,126 | 8 | 17,양호,정비불량,기관손상,1,3,3,0,0,0,예부선,128
2020-05-04 16:55,05,16,서귀포,영해,33 | 29 | 30,127 | 4 | 60,양호,정비불량,기관손상,1,3,3,0,0,0,어선,6.45
2020-05-04 16:29,05,16,포항,영해,35 | 52 | 28,129 | 31 | 10,양호,정비불량,침수,1,6,6,0,0,0,모터보트,0.88
2020-05-04 16:09,05,16,동해,영해,37 | 27 | 23,129 | 11 | 41,양호,정비불량,기관손상,1,2,2,0,0,0,어선,2.99
2020-05-04 15:03,05,15,동해,영해-EEZ,37 | 30 | 0,129 | 42 | 0,양호,운항부주의,부유물감김,1,551,551,0,0,0,여객선,550
2020-05-04 13:20,05,13,포항,영해-EEZ,35 | 39 | 0,131 | 48 | 0,양호,운항부주의,부유물감김,1,11,11,0,0,0,어선,79
2020-05-04 12:48,05,12,동해,영해,37 | 45 | 46,128 | 57 | 56,양호,정비불량,추진기손상,1,1,1,0,0,0,고무보트,0.1
2020-05-04 08:05,05,08,동해,영해,37 | 48 | 51,128 | 55 | 30,양호,정비불량,기관손상,1,2,2,0,0,0,모터보트,1
2020-05-04 07:22,05,07,제주,영해,33 | 43 | 32,126 | 21 | 2,양호,운항부주의,부유물감김,1,8,8,0,0,0,어선,7.31
2020-05-04 06:28,05,06,제주,영해,33 | 49 | 13,127 | 5 | 6,양호,운항부주의,부유물감김,1,5,5,0,0,0,화물선,337
2020-05-04 05:43,05,05,평택,항계 내,37 | 0 | 54,126 | 25 | 6,양호,관리소홀,침몰,1,0,0,0,0,0,기타,54
2020-05-04 05:00,05,05,목포,영해,34 | 53 | 33,126 | 21 | 47,양호,정비불량,기관손상,1,2,2,0,0,0,어선,3.55
2020-05-03 18:49,05,18,여수,영해,34 | 16 | 19,127 | 19 | 30,저시정,정비불량,기관손상,1,11,11,0,0,0,낚시어선,9.77
2020-05-03 16:05,05,16,평택,영해,37 | 7 | 27,126 | 30 | 47,양호,정비불량,추진기손상,1,9,9,0,0,0,모터보트,1.13
2020-05-03 15:26,05,15,인천,영해,37 | 22 | 18,126 | 26 | 56,양호,정비불량,추진기손상,1,4,4,0,0,0,고무보트,0.2
2020-05-03 14:50,05,14,부안,영해,35 | 39 | 33,126 | 11 | 32,양호,정비불량,기관손상,1,10,10,0,0,0,낚시어선,4.18
2020-05-03 14:50,05,14,목포,영해,34 | 48 | 3,125 | 30 | 46,저시정,운항부주의,좌초/좌주,1,14,14,0,0,0,화물선,2989
2020-05-03 13:40,05,13,평택,영해,37 | 3 | 43,126 | 31 | 41,양호,정비불량,추진기손상,1,2,2,0,0,0,고무보트,0.3
2020-05-03 13:39,05,13,목포,영해,34 | 55 | 36,126 | 18 | 20,양호,관리소홀,침수,1,0,0,0,0,0,모터보트,0.75
2020-05-03 12:15,05,12,군산,영해,35 | 44 | 44,126 | 0 | 59,양호,안전부주의,작업 중 인명사상,1,1,1,0,0,0,어선,9.77
2020-05-03 10:53,05,10,여수,영해,34 | 33 | 38,127 | 43 | 44,양호,정비불량,기관손상,1,6,6,0,0,0,어선,3.75
2020-05-03 08:36,05,08,군산,영해,36 | 4 | 60,125 | 58 | 14,양호,정비불량,기관손상,1,7,7,0,0,0,어선,33
2020-05-03 07:11,05,07,태안,영해,36 | 57 | 56,126 | 18 | 56,양호,운항부주의,부유물감김,1,22,22,0,0,0,낚시어선,9.77
2020-05-03 04:08,05,04,울산,항계 내,35 | 28 | 27,129 | 24 | 53,양호,운항부주의,좌초/좌주,1,6,6,0,0,0,어선,24
2020-05-02 17:22,05,17,통영,영해,34 | 32 | 30,128 | 26 | 35,양호,정비불량,기관손상,1,22,22,0,0,0,낚시어선,9.77
2020-05-02 17:09,05,17,목포,영해,34 | 10 | 44,126 | 7 | 35,양호,운항부주의,부유물감김,1,6,6,0,0,0,낚시어선,4.99
2020-05-02 13:15,05,13,포항,영해,35 | 46 | 60,129 | 30 | 0,양호,정비불량,기관손상,1,11,11,0,0,0,낚시어선,7.93
2020-05-02 12:45,05,12,제주,영해,33 | 30 | 42,126 | 28 | 5,양호,연료고갈,운항저해,1,3,3,0,0,0,고무보트,0.5
2020-05-02 12:13,05,12,제주,항계 내,33 | 31 | 14,126 | 31 | 53,양호,운항부주의,접촉,1,0,0,0,0,0,어선,9.77
2020-05-02 12:13,05,12,제주,항계 내,33 | 31 | 14,126 | 31 | 53,양호,운항부주의,접촉,1,4,4,0,0,0,예부선,67
2020-05-02 08:35,05,08,울진,영해,36 | 21 | 0,129 | 22 | 60,양호,정비불량,기관손상,1,2,2,0,0,0,모터보트,0.4
2020-05-02 08:07,05,08,인천,영해,37 | 18 | 18,126 | 29 | 11,저시정,정비불량,추진기손상,1,22,22,0,0,0,낚시어선,9.77
2020-05-02 07:57,05,07,여수,영해,34 | 28 | 40,127 | 26 | 3,양호,운항부주의,충돌,1,2,2,0,0,0,어선,1.05
2020-05-02 07:57,05,07,여수,영해,34 | 28 | 40,127 | 26 | 3,양호,운항부주의,충돌,1,4,4,0,0,0,어선,4.99
2020-05-02 07:13,05,07,울산,영해,35 | 13 | 7,129 | 14 | 15,양호,정비불량,기관손상,1,2,2,0,0,0,어선,2.99
2020-05-02 02:16,05,02,포항,영해-EEZ,36 | 13 | 60,131 | 40 | 60,양호,정비불량,키손상,1,6,6,0,0,0,어선,50
2020-05-01 15:30,05,15,통영,협수로,34 | 43 | 37,128 | 21 | 17,양호,운항부주의,충돌,1,6,6,3,0,0,낚시어선,4.93
2020-05-01 15:30,05,15,통영,협수로,34 | 43 | 37,128 | 21 | 17,양호,운항부주의,충돌,1,19,19,0,0,0,낚시어선,9.77
2020-05-01 12:22,05,12,태안,영해,36 | 34 | 23,126 | 22 | 46,양호,관리소홀,표류,1,0,0,0,0,0,어선,2.43
2020-05-01 12:18,05,12,부안,영해,35 | 38 | 26,126 | 24 | 34,양호,정비불량,키손상,1,19,19,0,0,0,요트,8.6
2020-05-01 09:53,05,09,여수,영해,34 | 25 | 44,127 | 19 | 57,양호,정비불량,기관손상,1,4,4,0,0,0,모터보트,3
2020-05-01 05:29,05,05,부안,항계 내,35 | 37 | 20,126 | 27 | 50,양호,관리소홀,표류,1,0,0,0,0,0,어선,0.8
2020-05-01 00:14,05,00,제주,항계 내,33 | 25 | 0,126 | 15 | 30,양호,운항부주의,부유물감김,1,11,11,0,0,0,어선,29
2020-04-30 16:55,04,16,포항,영해,35 | 46 | 60,129 | 30 | 0,양호,운항부주의,부유물감김,1,15,15,0,0,0,낚시어선,8.55
2020-04-30 14:29,04,14,군산,영해,35 | 52 | 0,126 | 19 | 0,양호,정비불량,기관손상,1,5,5,0,0,0,모터보트,1.19
2020-04-30 09:12,04,09,통영,협수로,34 | 38 | 40,128 | 27 | 9,양호,안전부주의,작업 중 인명사상,1,1,1,1,0,0,어선,4.99
2020-04-30 07:35,04,07,인천,영해,37 | 13 | 6,126 | 27 | 11,양호,운항부주의,부유물감김,1,10,10,0,0,0,낚시어선,6.67
2020-04-30 06:42,04,06,인천,영해,37 | 9 | 44,126 | 2 | 10,양호,안전부주의,작업 중 인명사상,1,1,1,1,0,0,어선,9.77
2020-04-30 06:21,04,06,여수,영해,34 | 36 | 12,127 | 43 | 44,양호,정비불량,침수,1,11,11,0,0,0,낚시어선,5.85
2020-04-30 03:11,04,03,울진,영해,36 | 18 | 29,129 | 24 | 51,양호,정비불량,침수,1,1,1,0,0,0,어선,4.97
2020-04-29 18:55,04,18,속초,영해,38 | 7 | 57,128 | 37 | 42,양호,정비불량,기관손상,1,1,1,0,0,0,어선,3.27
2020-04-29 17:55,04,17,제주,영해,33 | 31 | 54,126 | 51 | 42,양호,연료고갈,운항저해,1,3,3,0,0,0,낚시어선,4.5
2020-04-29 15:16,04,15,태안,영해-EEZ,36 | 32 | 36,125 | 44 | 6,양호,운항부주의,부유물감김,1,3,3,0,0,0,어선,9.77
2020-04-29 14:19,04,14,목포,영해,35 | 24 | 17,126 | 23 | 48,양호,관리소홀,침수,1,0,0,0,0,0,기타,17
2020-04-29 14:19,04,14,목포,영해,35 | 24 | 17,126 | 23 | 48,양호,관리소홀,침수,1,0,0,0,0,0,예부선,34
2020-04-29 13:36,04,13,태안,영해,36 | 45 | 30,126 | 7 | 1,양호,정비불량,추진기손상,1,1,1,0,0,0,고무보트,0.2
2020-04-29 12:12,04,12,제주,영해,33 | 32 | 26,126 | 33 | 15,양호,운항부주의,충돌,1,4,4,2,0,0,모터보트,1.62
2020-04-29 12:12,04,12,제주,영해,33 | 32 | 26,126 | 33 | 15,양호,운항부주의,충돌,1,7,7,0,0,0,어선,39
2020-04-29 11:43,04,11,목포,영해,35 | 18 | 0,126 | 18 | 0,양호,운항부주의,좌초/좌주,1,2,2,0,0,0,어선,4.99
2020-04-29 10:30,04,10,울산,영해,35 | 12 | 54,129 | 13 | 56,양호,정비불량,기관손상,1,1,1,0,0,0,어선,6.11
2020-04-29 10:25,04,10,목포,영해,35 | 3 | 38,126 | 1 | 59,양호,정비불량,시설물손상,1,7,7,0,0,0,여객선,125
2020-04-29 08:35,04,08,인천,영해,37 | 30 | 18,126 | 7 | 5,양호,운항부주의,부유물감김,1,3,3,0,0,0,어선,5.85
2020-04-29 05:47,04,05,울산,영해,35 | 28 | 35,129 | 27 | 6,양호,운항부주의,부유물감김,1,2,2,0,0,0,어선,1.69
2020-04-29 04:39,04,04,포항,영해,35 | 57 | 0,129 | 34 | 0,양호,운항부주의,충돌,1,2,2,0,0,0,어선,3
2020-04-29 04:39,04,04,포항,영해,35 | 57 | 0,129 | 34 | 0,양호,운항부주의,충돌,1,7,7,0,0,0,어선,7.93
2020-04-29 01:10,04,01,서귀포,공해,30 | 34 | 60,126 | 4 | 0,양호,운항부주의,부유물감김,1,10,10,0,0,0,어선,29
2020-04-28 18:03,04,18,부산,항계 내,35 | 5 | 53,129 | 2 | 6,양호,기타 ,표류,1,1,1,0,0,0,예부선,200
2020-04-28 18:03,04,18,부산,항계 내,35 | 5 | 53,129 | 2 | 6,양호,기타 ,표류,1,1,1,0,0,0,예부선,303
2020-04-28 18:03,04,18,부산,항계 내,35 | 5 | 53,129 | 2 | 6,양호,기타 ,표류,1,1,1,0,0,0,예부선,285
2020-04-28 18:03,04,18,부산,항계 내,35 | 5 | 53,129 | 2 | 6,양호,기타 ,표류,1,1,1,0,0,0,예부선,128
2020-04-28 15:40,04,15,울산,영해-EEZ,35 | 31 | 0,130 | 19 | 0,양호,운항부주의,부유물감김,1,10,10,0,0,0,어선,38
2020-04-28 12:24,04,12,여수,영해,34 | 27 | 16,127 | 17 | 5,양호,안전부주의,좌초/좌주,1,2,2,0,0,0,어선,2.99
2020-04-28 07:36,04,07,제주,영해,33 | 28 | 45,126 | 19 | 30,양호,정비불량,기관손상,1,2,2,0,0,0,모터보트,2.99
2020-04-28 06:29,04,06,동해,영해,37 | 46 | 60,129 | 1 | 0,양호,운항부주의,부유물감김,1,8,8,0,0,0,어선,67.19
2020-04-28 05:30,04,05,동해,영해,37 | 13 | 56,132 | 52 | 8,양호,정비불량,기관손상,1,4,4,0,0,0,어선,9.77
2020-04-27 20:02,04,20,완도,항계 내,34 | 16 | 13,126 | 48 | 18,양호,정비불량,기관손상,1,10,10,0,0,0,낚시어선,5.41
2020-04-27 12:53,04,12,군산,영해,36 | 3 | 48,126 | 10 | 6,양호,정비불량,기관손상,1,3,3,0,0,0,어선,5.41
2020-04-27 12:18,04,12,군산,영해,35 | 49 | 36,126 | 22 | 24,양호,정비불량,기관손상,1,3,3,0,0,0,고무보트,1
2020-04-27 11:02,04,11,동해,영해,37 | 27 | 0,129 | 27 | 0,양호,정비불량,운항저해,1,4,4,0,0,0,어선,9.77
2020-04-27 10:54,04,10,통영,영해,34 | 31 | 60,128 | 28 | 22,양호,정비불량,기관손상,1,4,4,0,0,0,어선,9.77
2020-04-27 08:52,04,08,동해,영해,37 | 44 | 55,128 | 59 | 5,양호,운항부주의,접촉,1,2,2,0,0,0,어선,7.93
2020-04-27 05:40,04,05,속초,영해,38 | 27 | 10,128 | 28 | 9,양호,정비불량,기관손상,1,1,1,0,0,0,어선,2.95
2020-04-26 22:04,04,22,포항,영해-EEZ,36 | 16 | 59,131 | 28 | 59,양호,정비불량,추진기손상,1,7,7,0,0,0,어선,29
2020-04-26 19:54,04,19,울산,영해,35 | 12 | 2,129 | 14 | 13,양호,운항부주의,부유물감김,1,7,7,0,0,0,어선,9.77
2020-04-26 18:15,04,18,동해,영해,37 | 18 | 0,129 | 22 | 60,양호,정비불량,기관손상,1,4,4,0,0,0,어선,9.77
2020-04-26 12:56,04,12,인천,영해,37 | 32 | 43,126 | 24 | 6,양호,정비불량,기관손상,1,1,1,0,0,0,어선,2.62
2020-04-26 11:29,04,11,보령,영해,36 | 19 | 0,126 | 28 | 0,양호,정비불량,기관손상,1,1,1,0,0,0,어선,6.49
2020-04-26 11:19,04,11,제주,영해,33 | 31 | 0,126 | 54 | 0,양호,운항부주의,부유물감김,1,2,2,0,0,0,어선,3.27
2020-04-26 10:50,04,10,인천,항계 내,37 | 19 | 45,126 | 31 | 49,양호,정비불량,기관손상,1,6,6,0,0,0,어선,3.28
2020-04-26 09:05,04,09,창원,영해,34 | 49 | 29,128 | 43 | 13,양호,정비불량,침수,1,1,1,0,0,0,모터보트,2.5
2020-04-26 08:10,04,08,창원,영해,35 | 5 | 13,128 | 29 | 47,양호,기타 ,화재,1,1,1,0,0,0,어선,1.87
2020-04-26 06:30,04,06,보령,영해,36 | 17 | 27,126 | 26 | 16,양호,운항부주의,충돌,1,5,5,1,0,0,어선,6.37
2020-04-26 06:30,04,06,보령,영해,36 | 17 | 27,126 | 26 | 16,양호,운항부주의,충돌,1,7,7,0,0,0,어선,78
2020-04-26 05:28,04,05,통영,협수로,34 | 55 | 47,128 | 2 | 51,양호,정비불량,기관손상,1,2,2,0,0,0,어선,0.79
2020-04-25 14:55,04,14,부산,외국해역,34 | 50 | 48,129 | 37 | 55,풍랑주의보,정비불량,기관손상,1,10,10,0,0,0,유조선,497
2020-04-25 09:28,04,09,통영,협수로,34 | 49 | 12,128 | 26 | 30,풍랑주의보,기상악화,좌초/좌주,1,1,1,0,0,0,어선,1.98
2020-04-25 07:47,04,07,동해,영해,37 | 45 | 0,129 | 4 | 60,양호,정비불량,기관손상,1,1,1,0,0,0,요트,3.06
2020-04-25 07:19,04,07,창원,항계 내,35 | 4 | 13,128 | 49 | 29,양호,화기취급부주의,화재,1,22,22,0,0,0,화물선,41896
2020-04-24 22:50,04,22,서귀포,공해,30 | 34 | 0,125 | 28 | 0,양호,운항부주의,부유물감김,1,8,8,0,0,0,어선,26
2020-04-24 22:37,04,22,목포,영해,34 | 26 | 6,126 | 4 | 10,양호,정비불량,기관손상,1,10,10,0,0,0,화물선,4250
2020-04-24 17:47,04,17,울산,항계 내,35 | 24 | 42,129 | 22 | 48,양호,정비불량,속구손상,1,2,2,0,0,0,예부선,1336
2020-04-24 06:57,04,06,군산,영해,35 | 56 | 7,126 | 31 | 27,양호,정비불량,기관손상,1,2,2,0,0,0,어선,3.83
2020-04-24 06:09,04,06,창원,영해,35 | 4 | 41,128 | 42 | 49,양호,운항부주의,좌초/좌주,1,3,3,0,0,0,모터보트,1.88
2020-04-23 21:50,04,21,목포,영해,34 | 20 | 14,125 | 52 | 10,양호,운항부주의,부유물감김,1,3,3,0,0,0,예부선,113
2020-04-23 08:36,04,08,울산,영해-EEZ,35 | 22 | 41,129 | 38 | 17,양호,운항부주의,부유물감김,1,4,4,0,0,0,어선,9.77
2020-04-23 06:17,04,06,동해,영해,37 | 28 | 60,129 | 9 | 0,양호,운항부주의,부유물감김,1,1,1,0,0,0,어선,1.98
2020-04-22 16:00,04,16,여수,영해,34 | 29 | 18,127 | 7 | 11,황천4급,기상악화,좌초/좌주,1,0,0,0,0,0,어선,4.97
2020-04-22 12:45,04,12,통영,협수로,34 | 55 | 44,128 | 3 | 11,양호,정비불량,기관손상,1,1,1,0,0,0,어선,21
2020-04-22 10:49,04,10,창원,항계 내,34 | 58 | 44,128 | 37 | 45,양호,안전부주의,화재,1,2,1,0,1,0,어선,61
2020-04-22 07:45,04,07,보령,영해,36 | 14 | 6,125 | 51 | 2,풍랑주의보,정비불량,기관손상,1,12,12,0,0,0,유조선,1623
2020-04-22 04:22,04,04,목포,항계 내,35 | 22 | 11,126 | 25 | 3,풍랑주의보,기상악화,좌초/좌주,1,0,0,0,0,0,어선,7.93
2020-04-21 11:56,04,11,창원,영해,35 | 5 | 22,128 | 30 | 59,양호,운항부주의,좌초/좌주,1,1,1,0,0,0,어선,1.87
2020-04-21 08:07,04,08,부산,영해-EEZ,34 | 23 | 14,128 | 53 | 33,양호,운항부주의,부유물감김,1,7,7,0,0,0,어선,40
2020-04-20 23:17,04,23,포항,항계 내,36 | 1 | 8,129 | 24 | 6,양호,안전부주의,해양오염,1,0,0,0,0,0,화물선,2341
2020-04-20 15:42,04,15,동해,영해,37 | 23 | 13,129 | 22 | 17,양호,정비불량,추진기손상,1,15,15,0,0,0,화물선,3935
2020-04-20 15:34,04,15,여수,영해,34 | 40 | 35,127 | 41 | 3,양호,정비불량,운항저해,1,2,2,0,0,0,모터보트,1.59
2020-04-20 12:52,04,12,인천,항계 내,37 | 29 | 26,126 | 37 | 14,양호,관리소홀,침수,1,0,0,0,0,0,기타,9.3
2020-04-20 09:14,04,09,태안,영해,36 | 29 | 44,126 | 17 | 45,양호,정비불량,키손상,1,3,3,0,0,0,어선,4.95
2020-04-20 09:12,04,09,통영,영해-EEZ,34 | 16 | 30,128 | 35 | 57,양호,운항부주의,부유물감김,1,13,13,0,0,0,어선,39
